scope,scenario,long_rule,short_rule,mode,instruments,eligible,positive_net,positive_gross,median_cagr,median_drawdown,median_full_return,positive_common,thin,thin_short_full,exhausted,trades,median_short_trades,short_contribution_positive,median_delta_long,median_delta_shared,improved_long,improved_shared,less_drawdown_long,improved_both_long
Priority assets,r00_r15,r00,r15,both,60,60,52,56,0.04167257673762703,-0.4405439019246131,0.46683081487466505,52,1,2,0,1881,14.0,4,-0.02726952386523207,0.04295868543801712,5,48,4,2
Priority assets,r00_r16,r00,r16,both,60,60,51,56,0.04102926673398466,-0.44542688016312454,0.46683081487466505,50,1,2,0,1868,13.0,4,-0.026657134632318558,0.0374802266267219,6,47,4,3
Priority assets,r00_r17,r00,r17,both,60,60,53,56,0.04598181507550014,-0.4464739143386207,0.5765700744905589,51,1,3,0,1733,13.0,4,-0.02609471217635373,0.04541785538629406,9,49,14,5
Priority assets,r00_r18,r00,r18,both,60,60,39,44,0.016456999926584448,-0.44497585760077196,0.21897228330233343,40,2,40,0,1144,4.0,6,-0.04691784688899325,0.019692261464194116,8,38,15,6
Priority assets,r00_r19,r00,r19,both,60,60,58,60,0.05589420087853891,-0.41912312615407915,0.6629127694630177,59,1,18,0,1365,6.0,10,-0.011744494654670423,0.06443222018514055,13,53,15,9
Priority assets,r00_r20,r00,r20,both,60,60,54,57,0.03817449485730873,-0.4221763800305773,0.5045093353226967,56,1,28,0,1259,5.0,10,-0.02243079957436933,0.048734113708974736,11,51,18,9
Priority assets,r00_r21,r00,r21,both,60,60,57,58,0.06275956908415903,-0.40400937831566247,0.7470510070004379,57,1,16,0,1416,6.0,8,-0.009887359010868235,0.0699310162958876,11,54,9,6
Priority assets,r00_r22,r00,r22,both,60,60,57,57,0.060434808911721594,-0.4077223419366847,0.6901411302457776,57,1,17,0,1411,6.0,8,-0.010062550574454154,0.06982719555840033,8,54,8,3
Priority assets,r00_r23,r00,r23,both,60,60,59,60,0.06805346002438106,-0.42458454310516214,0.5688270775876465,58,1,21,0,1346,5.0,13,-0.007892041840688258,0.06803982314937673,15,53,17,9
Priority assets,r00_r24,r00,r24,both,60,60,50,55,0.04069634984049875,-0.4466349011801859,0.46457948744732014,50,1,2,0,1893,14.0,4,-0.026996788876275768,0.0362806843476689,6,47,4,3
Priority assets,r01_r00,r01,r00,both,60,60,9,13,-0.09481384871149401,-0.6748091152623601,-0.6259278329880655,6,1,3,0,3362,27.0,1,-0.14367116238174743,-0.052619460529788775,0,6,3,0
Priority assets,r01_r01,r01,r01,both,60,60,15,32,-0.02310395889591671,-0.49119152035887825,-0.2031067184103001,15,1,2,0,6031,49.5,3,-0.0823943557672473,0.0,5,0,4,3
Priority assets,r01_r02,r01,r02,both,60,60,12,20,-0.05218208721462286,-0.5835623295683503,-0.43638155076217927,11,1,2,0,4724,38.0,0,-0.1163457656853189,-0.02507609997178112,5,10,6,4
Priority assets,r01_r03,r01,r03,both,60,60,19,30,-0.016679743235718247,-0.4559881189298037,-0.17602072537966879,18,1,1,0,6448,52.0,2,-0.0680587346511915,0.006312610544265407,2,41,2,0
Priority assets,r01_r04,r01,r04,both,60,60,18,30,-0.017966571075108406,-0.4512042317030765,-0.18255984370728706,18,1,1,0,6372,51.0,2,-0.07148298408657644,0.0030777694021357216,2,36,2,0
Priority assets,r01_r05,r01,r05,both,60,60,20,31,-0.013966124483367925,-0.5228961973880781,-0.15445748957353178,18,1,1,0,5816,46.0,2,-0.07928375065301585,-8.469291020579695e-05,2,29,2,0
Priority assets,r01_r06,r01,r06,both,60,60,9,14,-0.08299945463681657,-0.6613843739870411,-0.5699348325466882,9,1,3,0,3183,21.0,2,-0.12351960384275956,-0.027266465993412814,5,13,5,3
Priority assets,r01_r07,r01,r07,both,60,60,18,32,-0.01437868201928505,-0.44868822090880395,-0.13634336029865946,19,1,2,0,5487,38.5,1,-0.06845959786744577,0.008477168169421623,5,43,4,3
Priority assets,r01_r08,r01,r08,both,60,60,14,23,-0.034640343150521336,-0.5593596787311046,-0.29888147908088525,15,1,2,0,4495,30.0,1,-0.10159875357421805,-0.01176546738321832,5,21,5,4
Priority assets,r01_r09,r01,r09,both,60,60,20,35,-0.01434508918040367,-0.4475622040514647,-0.14455545664206038,21,1,2,0,5828,41.0,2,-0.06001597609291742,0.012412591804143946,3,45,3,0
Priority assets,r01_r10,r01,r10,both,60,60,21,35,-0.009967691561415026,-0.4498078640909679,-0.16076990345375425,21,1,2,0,5772,40.0,2,-0.062289392088186346,0.013218909980646454,3,42,2,0
Priority assets,r01_r11,r01,r11,both,60,60,25,36,-0.009483741227736375,-0.43487456149352693,-0.08006967568591211,22,1,2,0,5341,36.0,2,-0.06558445639665528,0.009500004641297466,3,42,4,0
Priority assets,r01_r12,r01,r12,both,60,60,16,20,-0.039937275180427834,-0.5310472500994943,-0.3580022175932979,16,1,4,1,3202,11.0,4,-0.09163063199429883,-0.0028945661024391,5,24,4,2
Priority assets,r01_r13,r01,r13,both,60,60,27,45,-0.0021882787569013074,-0.3986905562818726,-0.008502383417417603,27,1,2,0,4530,20.0,6,-0.0424492279988255,0.024470887080445036,3,51,1,0
Priority assets,r01_r14,r01,r14,both,60,60,24,33,-0.006667083747937674,-0.408902754466052,-0.06823724241383594,22,1,2,0,4107,16.5,2,-0.0623525433464584,0.005753182569822046,3,38,6,2
Priority assets,r01_r15,r01,r15,both,60,60,31,46,0.0004923363310226359,-0.4018884607650933,0.000831849622952241,31,1,2,0,4695,20.5,4,-0.038035242348201825,0.036857234548707596,5,51,1,0
Priority assets,r01_r16,r01,r16,both,60,60,29,46,-0.0004182646846525029,-0.3977344355896896,-0.003536038623386528,29,1,2,0,4677,20.0,4,-0.03678737906529278,0.04192029861587687,5,51,1,0
Priority assets,r01_r17,r01,r17,both,60,60,34,46,0.0019433835792442844,-0.3737909982547292,0.06093166588399046,35,1,2,0,4478,18.5,4,-0.042912200459427785,0.03428402197703018,6,52,5,0
Priority assets,r01_r18,r01,r18,both,60,60,25,37,-0.006844924905062388,-0.4549650576524783,-0.0697441860867617,23,1,38,0,3444,4.0,8,-0.041009259767096906,0.008391194924627032,6,39,4,4
Priority assets,r01_r19,r01,r19,both,60,60,48,54,0.017966148354378375,-0.36661198795990957,0.2081854284840129,46,1,12,0,3854,6.0,10,-0.015701735201962497,0.052984145245209224,10,57,11,6
Priority assets,r01_r20,r01,r20,both,60,60,42,49,0.012254709387030216,-0.38742106701607537,0.13275637165777054,40,1,26,0,3684,5.0,11,-0.02182094931228218,0.043929394591326276,8,52,8,5
Priority assets,r01_r21,r01,r21,both,60,60,49,55,0.019517238687937644,-0.31622351873176013,0.21844058511317244,48,1,11,0,3915,6.5,10,-0.01152436345343577,0.06384784643088726,10,55,5,3
Priority assets,r01_r22,r01,r22,both,60,60,48,55,0.017661774942191566,-0.32078353617949407,0.21076216898732003,48,1,12,0,3910,6.5,10,-0.013131184956200359,0.0614012839492627,9,55,5,2
Priority assets,r01_r23,r01,r23,both,60,60,45,55,0.022459518010341184,-0.31471032424306433,0.24399125560820567,46,1,18,0,3828,6.0,12,-0.00960122452029527,0.0638346955360296,17,56,12,9
Priority assets,r01_r24,r01,r24,both,60,60,21,35,-0.009967691561415026,-0.4498078640909679,-0.16076990345375425,21,1,2,0,5782,40.0,2,-0.062289392088186346,0.013218909980646454,3,42,2,0
Priority assets,r02_r00,r02,r00,both,60,60,21,29,-0.008436347954707935,-0.5178309208658268,-0.10226052090372967,23,2,3,0,1855,15.0,1,-0.11060009069855109,-0.0355428207478613,3,12,5,3
Priority assets,r02_r01,r02,r01,both,60,60,50,54,0.029406588588655747,-0.47270211905625664,0.23165965071751027,53,2,2,0,2676,22.0,6,-0.04816852316563547,0.01615638034048361,12,46,12,9
Priority assets,r02_r02,r02,r02,both,60,60,36,44,0.014230491277254731,-0.49328341096499917,0.12191318589569233,41,2,2,0,2358,19.0,2,-0.06630321100365899,0.0,5,0,11,5
Priority assets,r02_r03,r02,r03,both,60,60,50,54,0.038236595564310916,-0.45328182589645594,0.3511661591838734,52,1,2,0,2778,23.0,5,-0.03133326635278888,0.02282460238441214,9,49,10,6
Priority assets,r02_r04,r02,r04,both,60,60,50,53,0.0372709437151757,-0.46292269076822,0.3515294127100077,52,1,2,0,2755,22.0,5,-0.03204742767599067,0.02258635045882601,8,47,10,5
Priority assets,r02_r05,r02,r05,both,60,60,48,53,0.02835137798875298,-0.44187275935309434,0.24932477260436703,48,1,2,0,2583,20.5,9,-0.035990058909543654,0.022392867033405373,9,49,17,8
Priority assets,r02_r06,r02,r06,both,60,60,28,30,-0.0032460528517253007,-0.4973583865881469,-0.025294989350708008,27,2,3,0,1726,13.0,3,-0.10666407167283021,-0.019087603002318487,3,15,5,3
Priority assets,r02_r07,r02,r07,both,60,60,50,54,0.03381427517401414,-0.4519400092026607,0.2771317222415839,52,2,2,0,2496,18.0,8,-0.041217486618377874,0.01843386246088974,10,47,14,7
Priority assets,r02_r08,r02,r08,both,60,60,38,43,0.016418738821265544,-0.4392303565165596,0.20107915276586064,39,2,2,0,2228,17.0,3,-0.05934190947234208,0.0034841455163214796,4,41,14,4
Priority assets,r02_r09,r02,r09,both,60,60,50,53,0.04458205636540746,-0.4511072504874349,0.3561067937014236,51,1,2,0,2602,19.0,7,-0.031018411562757975,0.019759095227003698,8,52,8,4
Priority assets,r02_r10,r02,r10,both,60,60,49,53,0.04049543589335858,-0.4582286175928525,0.3579680964714097,51,1,2,0,2589,19.0,5,-0.03542298440976899,0.024925755720806075,7,52,5,3
Priority assets,r02_r11,r02,r11,both,60,60,52,53,0.03408799910072402,-0.4440108578708328,0.3317002776319625,52,1,2,0,2415,17.5,8,-0.032380689383909256,0.024609931992747858,10,51,16,8
Priority assets,r02_r12,r02,r12,both,60,60,30,33,0.0049761647891136684,-0.4909741363477277,-0.009775962072602784,32,2,4,0,1619,10.0,2,-0.08767858319978605,-0.008393664893377117,4,22,8,2
Priority assets,r02_r13,r02,r13,both,60,60,50,55,0.03250449044218906,-0.425437320355909,0.2797935239687732,50,1,3,0,2306,15.0,7,-0.03314773084384637,0.02214421898305613,6,49,13,4
Priority assets,r02_r14,r02,r14,both,60,60,45,47,0.021861304127161474,-0.37930023325929935,0.24918759398830304,45,2,3,0,2066,13.5,1,-0.05362263417149482,0.010127035574343024,5,45,11,4
Priority assets,r02_r15,r02,r15,both,60,60,52,57,0.04102920266344667,-0.4341986273451198,0.39109837701190675,52,1,2,0,2409,16.0,6,-0.028924279500592343,0.026526007382990435,8,50,6,3
Priority assets,r02_r16,r02,r16,both,60,60,52,55,0.037963038700216334,-0.4372601632472241,0.3796044436376066,51,1,2,0,2398,16.0,7,-0.028765360164466625,0.031324211554674575,6,49,5,2
Priority assets,r02_r17,r02,r17,both,60,60,50,54,0.041416011049127066,-0.39143001155888263,0.38316387830499365,51,1,2,0,2242,14.0,9,-0.02184554892166657,0.03370729944526929,8,51,15,5
Priority assets,r02_r18,r02,r18,both,60,60,41,43,0.01343344583726902,-0.45124600055516517,0.0970500772028422,42,2,38,0,1562,4.0,8,-0.04453816729973642,0.004058623357840463,6,35,9,4
Priority assets,r02_r19,r02,r19,both,60,60,56,59,0.05218376645238665,-0.41840784010878057,0.6050210838544884,58,1,12,0,1792,6.0,10,-0.01510357363672099,0.046860814035238674,10,52,11,6
Priority assets,r02_r20,r02,r20,both,60,60,52,56,0.0410782540784248,-0.4133101001892097,0.4944743758320298,54,1,26,0,1678,5.0,12,-0.021888726190392838,0.03272194328147371,10,54,10,6
Priority assets,r02_r21,r02,r21,both,60,60,55,59,0.05592681469987393,-0.4056585695503783,0.6475836606546345,58,1,11,0,1838,6.5,9,-0.01174041851769314,0.044959394164196476,11,54,5,5
Priority assets,r02_r22,r02,r22,both,60,60,55,57,0.054341270535364083,-0.41070944278201055,0.6367663914230874,57,1,12,0,1836,6.5,10,-0.013652356617729455,0.04727688950050857,10,54,5,4
Priority assets,r02_r23,r02,r23,both,60,60,57,59,0.05991315266499253,-0.39230077439591404,0.6069326912148246,57,1,18,0,1763,6.0,13,-0.008858311843142563,0.04922938758056217,19,54,14,11
Priority assets,r02_r24,r02,r24,both,60,60,49,53,0.04049543589335858,-0.4582286175928525,0.3561067937014236,51,1,2,0,2598,19.0,4,-0.03451840000514672,0.024925755720806075,7,52,5,3
Priority assets,r03_r00,r03,r00,both,60,60,6,12,-0.09224109921289941,-0.6704408477511352,-0.595647474980691,7,1,1,0,3805,30.0,0,-0.1412014823618244,-0.05319871088416256,3,13,3,1
Priority assets,r03_r01,r03,r01,both,60,60,8,22,-0.04021072542352949,-0.5279791084424268,-0.38898368738655253,8,1,1,0,6966,57.0,3,-0.09072195451005555,-0.005879122836984552,2,16,3,1
Priority assets,r03_r02,r03,r02,both,60,60,6,11,-0.0763658109285218,-0.6525194262801999,-0.5490098742804432,6,1,1,0,5329,42.5,0,-0.12555830807310925,-0.035264008027626914,2,14,2,1
Priority assets,r03_r03,r03,r03,both,60,60,13,29,-0.030152530598801852,-0.4700117799955471,-0.3050528292051087,14,0,1,0,7494,62.0,2,-0.07083668700654522,0.0,2,0,1,0
Priority assets,r03_r04,r03,r04,both,60,60,12,28,-0.03313560827080497,-0.47329808084308256,-0.31444504647811544,14,0,1,0,7398,61.0,2,-0.07232893716616906,-0.0009348273820457553,2,20,1,0
Priority assets,r03_r05,r03,r05,both,60,60,12,25,-0.03667137678003235,-0.5328155133092863,-0.3504317543346765,11,0,1,0,6736,54.0,2,-0.07961131403425348,-0.0031973626152396184,2,22,2,0
Priority assets,r03_r06,r03,r06,both,60,60,9,11,-0.08516317804089701,-0.6495988020171831,-0.5676823883471289,10,1,2,0,3584,22.0,2,-0.11628275981344527,-0.033175882651568844,5,14,4,3
Priority assets,r03_r07,r03,r07,both,60,60,9,29,-0.025717356791939316,-0.47408824633130664,-0.23468402061916288,14,1,2,0,6100,40.5,1,-0.07232298838462542,0.0052916962843779225,2,35,2,1
Priority assets,r03_r08,r03,r08,both,60,60,10,19,-0.05441369705687471,-0.5756285927621958,-0.4390814034951095,9,1,2,0,4989,31.0,1,-0.10086649464505781,-0.014558179483649458,5,21,4,3
Priority assets,r03_r09,r03,r09,both,60,60,13,31,-0.02376625395030485,-0.4764916282395238,-0.21850076023632364,14,0,1,0,6471,43.5,2,-0.060177201331706565,0.008291275047415558,2,43,2,0
Priority assets,r03_r10,r03,r10,both,60,60,14,31,-0.02609412664234656,-0.4677048221271269,-0.21802464604045607,15,0,1,0,6409,43.0,2,-0.06222625256837988,0.0053533939074690284,2,41,2,0
Priority assets,r03_r11,r03,r11,both,60,60,15,35,-0.017752514783144935,-0.45052177766664675,-0.17282007790835835,16,1,1,0,5936,38.0,2,-0.0598701106794427,0.005008137654683498,3,40,2,0
Priority assets,r03_r12,r03,r12,both,60,60,13,20,-0.04581892896673645,-0.563044250335018,-0.3940858983044127,14,1,4,1,3643,11.0,4,-0.08506062075825771,-0.002180938774595409,3,28,2,1
Priority assets,r03_r13,r03,r13,both,60,60,24,44,-0.007685408082152456,-0.3943029551340415,-0.06331469005101725,24,1,2,0,5050,20.0,6,-0.04358499986951958,0.01645051388488361,3,52,1,1
Priority assets,r03_r14,r03,r14,both,60,60,18,31,-0.015728534477150113,-0.4289524503494887,-0.1351414216965689,17,1,2,0,4597,16.5,1,-0.06268731628247837,0.002190368959883837,2,35,4,2
Priority assets,r03_r15,r03,r15,both,60,60,25,43,-0.005236927652166101,-0.3716796471918237,-0.02954787609868198,27,0,2,0,5225,20.5,3,-0.0378156654207486,0.02665625451925141,5,56,0,0
Priority assets,r03_r16,r03,r16,both,60,60,25,43,-0.005665761730436314,-0.3809099035249556,-0.04204138718817341,27,0,2,0,5208,20.0,3,-0.03809938342950214,0.025849355058351065,5,56,1,0
Priority assets,r03_r17,r03,r17,both,60,60,27,43,-0.00433817839983236,-0.4038990060517523,-0.020642534472134544,27,1,2,0,4996,18.5,4,-0.04137704564743555,0.02185474566548745,6,53,5,2
Priority assets,r03_r18,r03,r18,both,60,60,25,33,-0.007592949953614425,-0.4830303790820348,-0.09278813393583496,24,1,38,0,3936,4.0,8,-0.042046339032355606,0.010506753963726134,6,42,3,3
Priority assets,r03_r19,r03,r19,both,60,60,42,53,0.007566226148002175,-0.35881597702014356,0.1358756058339997,40,1,12,0,4382,6.0,10,-0.015502862311809862,0.045191948094067846,9,57,9,5
Priority assets,r03_r20,r03,r20,both,60,60,38,48,0.003518284886489864,-0.38487961033983475,0.057258143371904824,34,1,26,0,4203,5.0,11,-0.017168382748928845,0.033929606894507414,7,55,7,4
Priority assets,r03_r21,r03,r21,both,60,60,40,54,0.01235304333202214,-0.33398546339410773,0.14591528624754957,38,1,11,0,4445,6.5,9,-0.011044099638187532,0.04843728390237029,10,58,5,3
Priority assets,r03_r22,r03,r22,both,60,60,41,54,0.01149261251382172,-0.33428444600894813,0.14591528624754957,36,1,12,0,4440,6.5,9,-0.013136203021134718,0.04759094809180575,9,58,5,2
Priority assets,r03_r23,r03,r23,both,60,60,41,54,0.014378393030301972,-0.33426122246936324,0.17526005765274388,42,1,18,0,4357,6.0,11,-0.008783420776980744,0.046893371040609255,16,55,11,8
Priority assets,r03_r24,r03,r24,both,60,60,14,30,-0.026790333138748235,-0.4673045904232606,-0.227092047688167,15,0,1,0,6422,43.0,2,-0.06222625256837988,0.004584195726456741,2,41,2,0
Priority assets,r04_r00,r04,r00,both,60,60,6,11,-0.08940683764896978,-0.6712542480162471,-0.6071620685691617,8,1,1,0,3688,30.0,0,-0.14122843777703326,-0.04773253887043427,4,14,3,2
Priority assets,r04_r01,r04,r01,both,60,60,8,22,-0.03879898447558755,-0.5404895405753446,-0.40335082821821955,8,1,1,0,6751,57.0,3,-0.08971147436206783,-0.004633310681953606,1,26,3,0
Priority assets,r04_r02,r04,r02,both,60,60,6,10,-0.07610674365879577,-0.6502640545800731,-0.5261882092060244,6,1,1,0,5163,42.5,0,-0.12207646741872241,-0.03713167297169068,2,15,2,1
Priority assets,r04_r03,r04,r03,both,60,60,13,27,-0.03165262764571841,-0.4806968609944126,-0.33285981109990476,14,0,1,0,7269,62.0,2,-0.07039201218877794,0.00093148510804969,2,38,0,0
Priority assets,r04_r04,r04,r04,both,60,60,13,27,-0.03045929715900253,-0.49797215263636113,-0.308856387207221,14,0,1,0,7172,60.5,2,-0.07162120469901556,0.0,2,0,0,0
Priority assets,r04_r05,r04,r05,both,60,60,11,22,-0.038512668640981906,-0.5551250349511417,-0.3716004483967638,12,0,1,0,6528,54.0,2,-0.08083054557334851,-0.003604104001329045,2,20,1,0
Priority assets,r04_r06,r04,r06,both,60,60,9,13,-0.08342303494004571,-0.6468615237139818,-0.5874426273931166,10,1,2,0,3461,22.0,2,-0.12014475169399735,-0.031560469030580296,5,14,4,3
Priority assets,r04_r07,r04,r07,both,60,60,12,26,-0.02865153770674367,-0.4832164041492625,-0.27520863071127827,14,1,2,0,5901,41.0,1,-0.07110743666648767,0.006779232267462798,2,37,1,1
Priority assets,r04_r08,r04,r08,both,60,60,10,18,-0.05422454839397117,-0.5926346418129097,-0.4589767937896529,9,1,2,0,4814,31.0,1,-0.0993617461533659,-0.014050798945633991,6,22,4,3
Priority assets,r04_r09,r04,r09,both,60,60,13,28,-0.024923525435128602,-0.48474990751570163,-0.27441446125972485,14,0,1,0,6266,44.0,2,-0.0604540350432462,0.009910688637280896,2,44,2,0
Priority assets,r04_r10,r04,r10,both,60,60,13,27,-0.026269166552370715,-0.47674114018905533,-0.2950116485638183,15,0,1,0,6204,43.0,2,-0.05978168755280522,0.009394314715783558,2,43,2,0
Priority assets,r04_r11,r04,r11,both,60,60,14,32,-0.018831981441791823,-0.44604563246978124,-0.20421277294935303,16,1,1,0,5738,38.0,2,-0.059954110105864544,0.006242123482560702,2,41,3,0
Priority assets,r04_r12,r04,r12,both,60,60,10,18,-0.04626359008724801,-0.5511746465375609,-0.4335940508370693,10,1,4,1,3488,11.0,4,-0.08716780449135536,-0.0004543970763560279,5,30,2,1
Priority assets,r04_r13,r04,r13,both,60,60,20,41,-0.006471823746038774,-0.3976882238486597,-0.08243561434468838,23,1,2,0,4850,20.0,6,-0.04197343363024436,0.01706790968627664,3,51,2,1
Priority assets,r04_r14,r04,r14,both,60,60,17,29,-0.014962758318411373,-0.4263283172051309,-0.1541526401649212,21,1,2,0,4408,16.5,1,-0.06339716001925783,0.004617882296553022,2,36,4,2
Priority assets,r04_r15,r04,r15,both,60,60,24,41,-0.0022512351461052016,-0.3960919936625681,-0.044442641971148944,27,0,2,0,5021,20.5,3,-0.03827235319742206,0.030453437727861465,5,55,1,0
Priority assets,r04_r16,r04,r16,both,60,60,22,41,-0.0019001906821824455,-0.401360381732052,-0.04249037070834083,26,0,2,0,5004,20.0,3,-0.037995598032393496,0.027592257377043405,5,55,1,0
Priority assets,r04_r17,r04,r17,both,60,60,24,42,-0.005209587316223285,-0.40265396603313447,-0.07279576558486434,25,1,2,0,4798,18.5,4,-0.04354392804517376,0.02114169998860721,6,52,4,1
Priority assets,r04_r18,r04,r18,both,60,60,21,33,-0.006535991206805258,-0.4725036203716992,-0.0839233287662488,24,1,38,0,3750,4.0,8,-0.04229395469806241,0.011892905911136176,6,43,5,4
Priority assets,r04_r19,r04,r19,both,60,60,42,49,0.014807683892229417,-0.3540907826737681,0.1492299645343188,43,1,12,0,4178,6.0,11,-0.015569263063064387,0.047081770012586344,10,56,9,5
Priority assets,r04_r20,r04,r20,both,60,60,36,47,0.0076277251963852155,-0.36941612556423686,0.07144204413673794,36,1,26,0,4002,5.0,11,-0.015929170656939717,0.03714669481545446,7,54,7,3
Priority assets,r04_r21,r04,r21,both,60,60,39,51,0.013246346628635997,-0.3365939930175013,0.15125547273556972,41,1,11,0,4241,6.5,9,-0.011014094230855642,0.053971807451419995,10,57,5,3
Priority assets,r04_r22,r04,r22,both,60,60,39,51,0.013151258128114685,-0.34064555110186423,0.15019277238921336,41,1,12,0,4236,6.5,9,-0.013073406507260077,0.051622665385681665,9,57,5,2
Priority assets,r04_r23,r04,r23,both,60,60,42,49,0.01787191770340102,-0.3337362805779856,0.16443146558812094,43,1,18,0,4153,6.0,11,-0.0080782313365943,0.052159039905466276,16,56,11,8
Priority assets,r04_r24,r04,r24,both,60,60,14,27,-0.027079028603231026,-0.47674114018905533,-0.30443809365743824,15,0,1,0,6217,43.0,2,-0.05978168755280522,0.009394314715783558,2,43,2,0
Priority assets,r05_r00,r05,r00,both,60,60,11,13,-0.08247572612686377,-0.6692963776052613,-0.5858001717501437,11,1,2,0,3119,27.0,0,-0.13244774753639016,-0.05152427796579451,3,8,3,2
Priority assets,r05_r01,r05,r01,both,60,60,20,30,-0.01928649075799177,-0.4837037011155427,-0.21275761162494583,21,1,2,0,5542,49.0,3,-0.08478844146172831,-0.00016774289106202822,3,30,4,1
Priority assets,r05_r02,r05,r02,both,60,60,13,22,-0.048269504641688055,-0.5672026249420412,-0.4198329767934472,13,1,2,0,4321,37.0,1,-0.11262481599908797,-0.0241975692912621,4,14,5,3
Priority assets,r05_r03,r05,r03,both,60,60,24,37,-0.003744644327142721,-0.4720698226545301,-0.07780948005797461,25,0,1,0,5944,53.0,2,-0.06709916736757204,0.004394450444612841,2,37,2,0
Priority assets,r05_r04,r05,r04,both,60,60,22,36,-0.003437063101810689,-0.4828602487487449,-0.0721292523296218,26,0,1,0,5870,52.0,2,-0.07266377014472147,0.003619821258053102,2,39,1,0
Priority assets,r05_r05,r05,r05,both,60,60,25,35,-0.011563167803931018,-0.48800561239552886,-0.14454268463843922,25,0,1,0,5344,46.0,2,-0.07686246511395733,0.0,3,0,5,1
Priority assets,r05_r06,r05,r06,both,60,60,14,15,-0.07507956754836487,-0.6717219955993334,-0.5623621261111,14,1,2,0,2945,21.0,1,-0.12951536079099357,-0.03781549419332986,5,15,3,2
Priority assets,r05_r07,r05,r07,both,60,60,22,37,-0.010518701550907894,-0.4564094297157068,-0.15763544603061858,23,1,2,0,4996,39.0,3,-0.0669076950617068,0.005687071649537356,3,37,5,1
Priority assets,r05_r08,r05,r08,both,60,60,15,24,-0.031085640665440728,-0.5476037982243425,-0.3184937082784182,17,1,2,0,4090,30.0,1,-0.10441876716773224,-0.014175649681299363,5,19,7,3
Priority assets,r05_r09,r05,r09,both,60,60,26,40,-0.0017624960137856416,-0.4616396021392811,-0.08973827629422149,28,0,2,0,5318,42.0,2,-0.062268719455662924,0.003104282598394126,2,38,3,0
Priority assets,r05_r10,r05,r10,both,60,60,27,39,-0.0019185884927044872,-0.4642268409328459,-0.04779176339360974,29,0,2,0,5265,41.0,2,-0.0640858380572829,0.007768599513091112,2,39,2,0
Priority assets,r05_r11,r05,r11,both,60,60,26,39,-0.000194341160425493,-0.425357995052341,-0.04776008087664624,30,1,2,0,4852,37.0,2,-0.06846919910148125,0.007099619795199685,3,42,7,1
Priority assets,r05_r12,r05,r12,both,60,60,18,21,-0.03425395785006763,-0.5329857407035634,-0.32382797483538944,18,1,4,1,2845,11.0,4,-0.09639969930144787,-0.01335148517754392,4,21,4,2
Priority assets,r05_r13,r05,r13,both,60,60,36,48,0.010054224178980498,-0.406792225465724,0.07485662112493685,36,1,2,0,4011,20.0,6,-0.039538100304082446,0.016167691522251615,3,44,4,1
Priority assets,r05_r14,r05,r14,both,60,60,31,38,0.0018316767743984386,-0.3981386037762602,0.0068740826143856015,31,1,2,0,3621,16.5,2,-0.06042014697766607,0.0008442957298694376,3,34,10,3
Priority assets,r05_r15,r05,r15,both,60,60,40,50,0.009991678219854472,-0.38951394316368354,0.08253525106194659,40,0,2,0,4162,20.5,3,-0.03798019019668614,0.027810773748112916,5,50,1,0
Priority assets,r05_r16,r05,r16,both,60,60,39,49,0.010056583390124385,-0.38692435322220914,0.07904507848145992,39,0,2,0,4146,20.0,4,-0.0386905374448307,0.026328799464193642,5,49,2,0
Priority assets,r05_r17,r05,r17,both,60,60,40,46,0.011152190467543233,-0.3889077261116877,0.09939664124404102,39,1,2,0,3960,18.5,5,-0.04202393239019708,0.028996253571288266,5,52,12,2
Priority assets,r05_r18,r05,r18,both,60,60,30,36,-0.0004237132724697057,-0.4774859673402503,-0.010751717352142975,30,1,38,0,2969,4.0,8,-0.04399308743681729,0.009882762180459359,5,38,7,3
Priority assets,r05_r19,r05,r19,both,60,60,49,54,0.023879435076220812,-0.38667710363778585,0.21052322003584356,50,1,12,0,3324,6.0,11,-0.015438841913783474,0.055790290437736256,11,56,11,7
Priority assets,r05_r20,r05,r20,both,60,60,43,50,0.01669203102094785,-0.40171310264272203,0.18283098316954915,44,1,26,0,3161,5.0,11,-0.020871963142980066,0.03717820942326461,9,55,10,6
Priority assets,r05_r21,r05,r21,both,60,60,51,55,0.023196181568601593,-0.3449214482751481,0.23067450795283329,50,1,11,0,3381,6.5,9,-0.011489741789013741,0.0576318832458631,10,56,5,3
Priority assets,r05_r22,r05,r22,both,60,60,50,55,0.023196181568601593,-0.34492144827514803,0.23067450795283329,49,1,12,0,3378,6.5,9,-0.013389635257248456,0.0569748475184208,9,56,5,2
Priority assets,r05_r23,r05,r23,both,60,60,50,54,0.027082087454194936,-0.33993868582526665,0.26142380557000044,50,1,18,0,3299,6.0,12,-0.00884887410923324,0.05253371596667361,17,57,12,9
Priority assets,r05_r24,r05,r24,both,60,60,27,39,-0.0019185884927044872,-0.4642268409328459,-0.04779176339360974,29,0,2,0,5278,41.0,2,-0.0640858380572829,0.007067986807076876,2,39,2,0
Priority assets,r06_r00,r06,r00,both,60,60,27,32,0.0009457696665158277,-0.5380837990842803,-0.01087818418631703,31,2,5,0,1292,10.0,4,-0.09151642481369571,0.0,4,19,5,1
