symbol,group,watchlist_section,exit,exit_label,period,bars,cagr,sharpe,max_drawdown,calmar,turnover_per_year
ETN,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.0839827045410646,0.6129616921691216,-0.1891828500127284,0.44392345572240915,20.290258449304176
ETN,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.10514319863037414,0.7518943707619065,-0.14969252533714894,0.7023944475087356,19.789264413518886
ETN,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.12521844511203528,0.8738718429874999,-0.15475774270083853,0.8091255592561496,18.78727634194831
ETN,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.09192350776577851,0.6879782237587091,-0.14243253224306673,0.6453828090966425,18.28628230616302
ETN,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.10754023548933245,0.7924651187439009,-0.14243253224306673,0.7550257921821596,16.783300198807158
ETN,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.05788726154602464,0.43128775765001365,-0.18666564111421102,0.3101120334759755,17.284294234592444
ETN,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.008461023652634125,0.17887344044528383,-0.36360541458306883,0.023269795534634787,20.666666666666668
ETN,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.07136737811674299,0.4031587422374052,-0.3226991352843319,0.2211576366756013,19.333333333333332
ETN,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.09733582377251904,0.49640377585141277,-0.3226991352843319,0.3016302590546328,18.666666666666668
ETN,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.09733582377251904,0.49640377585141277,-0.3226991352843319,0.3016302590546328,18.666666666666668
ETN,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.09733582377251904,0.49640377585141277,-0.3226991352843319,0.3016302590546328,18.666666666666668
ETN,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,-0.02026512405497427,0.08257368737679807,-0.40637499674043265,-0.04986803867738542,18.0
ETN,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,0.15068159221691202,0.7697812033546504,-0.16904231827241878,0.8913838484756362,20.33587786259542
ETN,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.17189423033926676,0.8493228425388227,-0.1800316776378067,0.9547999140745047,20.061068702290076
ETN,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.18737566314897003,0.9047213268317971,-0.1800316776378067,1.0407927405194668,18.9618320610687
ETN,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.18737566314897003,0.9047213268317971,-0.1800316776378067,1.0407927405194668,18.9618320610687
ETN,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.18737566314897003,0.9047213268317971,-0.1800316776378067,1.0407927405194668,18.9618320610687
ETN,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,0.09817572726144563,0.524152176234158,-0.24291615179957704,0.40415479388314834,18.9618320610687
ETR,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.06038126452565318,0.5612336256253652,-0.19547988664648397,0.308887351847353,17.785288270377734
ETR,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.06842158539171272,0.6128536054203031,-0.17121383800872547,0.3996264915703005,16.282306163021868
ETR,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.08396792187482371,0.7212498777520171,-0.14197379615836692,0.591432532952492,15.280318091451292
ETR,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.08169545971068337,0.7299227677549847,-0.14197379615836725,0.5754263245842541,14.278330019880716
ETR,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.08347665329693399,0.7579760883361143,-0.14197379615836747,0.5879722565410472,13.276341948310138
ETR,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.03339958302732415,0.328854592618347,-0.2106828304277547,0.1585301609984645,15.280318091451292
ETR,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.23712128064227556,0.9833643634821245,-0.275454892874335,0.8608352466276662,16.666666666666668
ETR,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.22415694428269028,0.9721176600903486,-0.2920502878103699,0.7675285854477116,16.333333333333332
ETR,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.23119048887966787,0.9951072268986474,-0.29205028781036935,0.7916119193478821,15.666666666666666
ETR,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.23119048887966787,0.9951072268986474,-0.29205028781036935,0.7916119193478821,15.666666666666666
ETR,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.23119048887966787,0.9951072268986474,-0.29205028781036935,0.7916119193478821,15.666666666666666
ETR,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.07008507251992668,0.38588465521997467,-0.4076988108574342,0.17190403958385428,16.333333333333332
ETR,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,0.09806950099711131,0.672157166239836,-0.2357936294575479,0.41591242826502095,17.862595419847327
ETR,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.04213776821568538,0.4077732741746194,-0.21048297881457434,0.2001956094169818,17.862595419847327
ETR,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.04626472714071106,0.4332100952893471,-0.21048297881457434,0.21980270044290906,17.31297709923664
ETR,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.04476333141988742,0.4214584994340013,-0.21048297881457434,0.21266960241626864,17.31297709923664
ETR,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.04476333141988742,0.4214584994340013,-0.21048297881457434,0.21266960241626864,17.31297709923664
ETR,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,-0.0004885769895623948,0.059082063064104386,-0.29211307983526,-0.001672561152817712,17.31297709923664
EVRG,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,397,0.029520394046475218,0.42667128783217306,-0.05667016412322479,0.5209159793905918,15.234256926952142
EVRG,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,397,0.05347000916233813,0.6657462190449019,-0.07783105779126565,0.6870009309874577,10.15617128463476
EVRG,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,397,0.05347000916233813,0.6657462190449019,-0.07783105779126565,0.6870009309874577,10.15617128463476
EVRG,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,397,0.02614751354417466,0.36291852151770243,-0.07783105779126531,0.3359521800962738,10.15617128463476
EVRG,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,397,0.03089749157387156,0.47129354890190667,-0.07783105779126587,0.39698151934071296,7.617128463476071
EVRG,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,397,0.06332584679226683,0.6596999734180229,-0.09936719239436698,0.6372912957119709,8.886649874055417
EVRG,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.057252055473445695,0.34753451137435026,-0.37948184895923576,0.15086902214286343,18.333333333333332
EVRG,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.06701076556563912,0.40132153939258935,-0.4218619545016242,0.15884524511058065,17.666666666666668
EVRG,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.08641241868505345,0.4817250048622374,-0.39593511408375015,0.21824893931174558,17.0
EVRG,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.1369894367422564,0.6750834185353195,-0.3355185932963408,0.4082916401037212,16.333333333333332
EVRG,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.1369894367422564,0.6750834185353195,-0.3355185932963408,0.4082916401037212,16.333333333333332
EVRG,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.05908059612054295,0.3553025689773486,-0.3570189203945643,0.16548309556045163,17.0
EVRG,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,0.07152787793416437,0.6189520107930284,-0.10568017857994005,0.6768334317306085,16.763358778625953
EVRG,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.01832312243680989,0.21065492890562754,-0.12486076946585589,0.1467484343977272,18.137404580152673
EVRG,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.05310924712064713,0.4724557170359082,-0.12486076946585623,0.42534774811851617,17.0381679389313
EVRG,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.05310924712064713,0.4724557170359082,-0.12486076946585623,0.42534774811851617,17.0381679389313
EVRG,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.05310924712064713,0.4724557170359082,-0.12486076946585623,0.42534774811851617,17.0381679389313
EVRG,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,-0.0010303185129024728,0.05993515938236188,-0.1746619249210034,-0.005898930252649329,17.0381679389313
EW,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.16959461875168813,0.861611980514585,-0.28027379645778805,0.6051033699728355,19.2882703777336
EW,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.17772384477131586,0.8903472631628859,-0.21313016416132124,0.8338746674862698,17.785288270377734
EW,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.21976010903246412,1.0363084615890443,-0.181444176066616,1.211172018835042,16.783300198807158
EW,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.16470904478407755,0.8943081392845442,-0.181444176066616,0.9077670518540409,16.282306163021868
EW,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.17985871219988625,0.9732216277047839,-0.18144417606661623,0.9912619743377826,15.280318091451292
EW,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.1910049249646264,0.8868526280178174,-0.20566287691848906,0.9287282558063599,15.280318091451292
EW,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.06432786922799227,0.37014718043039607,-0.25462000721403744,0.25264263374997586,20.333333333333332
EW,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.03925760005598078,0.2806759801030259,-0.24839828041787892,0.15804296225375616,21.0
EW,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.08672203401956113,0.45201081842142127,-0.2180753055954573,0.397670124926642,19.666666666666668
EW,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.08672203401956113,0.45201081842142127,-0.2180753055954573,0.397670124926642,19.666666666666668
EW,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.08672203401956113,0.45201081842142127,-0.2180753055954573,0.397670124926642,19.666666666666668
EW,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.0057413643384758295,0.16421353035838024,-0.3105363689545044,0.018488540835991343,19.666666666666668
EW,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,0.03571728801894869,0.25728897499237724,-0.29068859175935624,0.1228713098191239,18.9618320610687
EW,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,-0.010843711049717819,0.052089400878624896,-0.3465386234635014,-0.031291493402206334,17.31297709923664
EW,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.0018372928281265022,0.1096684188134695,-0.3089232888465435,0.005947407963273272,16.213740458015266
EW,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.0018372928281265022,0.1096684188134695,-0.3089232888465435,0.005947407963273272,16.213740458015266
EW,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.0018372928281265022,0.1096684188134695,-0.3089232888465435,0.005947407963273272,16.213740458015266
EW,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,-0.04831943650439896,-0.09435385847637498,-0.36776742396890394,-0.13138585245789616,17.31297709923664
EWG,Thematic/industry ETF,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.001786857500822192,0.06980929721066127,-0.1751399850106905,0.010202453201723883,20.54075546719682
EWG,Thematic/industry ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,-0.0165163569906277,-0.10882208726832909,-0.195567697012359,-0.08445340024423328,20.54075546719682
EWG,Thematic/industry ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,-0.009755482820787531,-0.04107875932300212,-0.1917047541110919,-0.05088805891133133,19.53876739562624
EWG,Thematic/industry ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,-0.01853864696747698,-0.13289003572902414,-0.17390984414907362,-0.10659918107675292,19.037773359840955
EWG,Thematic/industry ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,-0.0018292195096882846,0.0320390944260699,-0.12997456267856977,-0.014073673124886664,17.53479125248509
EWG,Thematic/industry ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,-0.03993772264187012,-0.3011593257952764,-0.23443461907613417,-0.17035761526713802,19.2882703777336
EWG,Thematic/industry ETF,,channel,Donchian exit channel (Turtle),2020-2022,756,0.2468361828480894,1.0237011209634077,-0.19154271630129094,1.2886743365371487,22.0
EWG,Thematic/industry ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.2833086801846276,1.3040430744551437,-0.09795735221375756,2.8921635158778667,24.0
EWG,Thematic/industry ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.26663860339509715,1.2461971176895954,-0.09795735221375756,2.721986633665352,24.0
EWG,Thematic/industry ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.26663860339509715,1.2461971176895954,-0.09795735221375756,2.721986633665352,24.0
EWG,Thematic/industry ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.26663860339509715,1.2461971176895954,-0.09795735221375756,2.721986633665352,24.0
EWG,Thematic/industry ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.15297261800914663,0.7223948756216245,-0.1701297805941444,0.8991525027242157,21.666666666666668
EWG,Thematic/industry ETF,,channel,Donchian exit channel (Turtle),2023-present,917,0.07951077483693947,0.7174387505367407,-0.1191304335055331,0.6674262192896875,22.259541984732824
EWG,Thematic/industry ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.0699381685048186,0.6529472071577049,-0.13725727848951474,0.5095406908433002,23.358778625954198
EWG,Thematic/industry ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.06964728745420845,0.6505269162686547,-0.13811047890119033,0.5042867710569366,23.358778625954198
EWG,Thematic/industry ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.06964728745420845,0.6505269162686547,-0.13811047890119033,0.5042867710569366,23.358778625954198
EWG,Thematic/industry ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.06964728745420845,0.6505269162686547,-0.13811047890119033,0.5042867710569366,23.358778625954198
EWG,Thematic/industry ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,0.031017566186507306,0.30461143819690434,-0.14010544646535894,0.2213872977034936,21.16030534351145
EWJ,Thematic/industry ETF,,channel,Donchian exit channel (Turtle),2016-2019,1006,-9.419123220244519e-05,0.04215050861887686,-0.17552412383888072,-0.0005366284140458457,21.041749502982107
EWJ,Thematic/industry ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.016956740903667278,0.24300223018124376,-0.12427578506918446,0.13644444808155862,20.54075546719682
EWJ,Thematic/industry ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.02239169148403186,0.3062894510693172,-0.12427578506918446,0.18017742934849604,20.03976143141153
EWJ,Thematic/industry ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.02610136793317408,0.3620653395957672,-0.12427578506918413,0.21002778553073304,19.037773359840955
EWJ,Thematic/industry ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.023700693167540088,0.3364152718445118,-0.12427578506918557,0.19071046828910132,18.03578528827038
EWJ,Thematic/industry ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,-0.011510536802148752,-0.08843571258902086,-0.20595973695303504,-0.055887315513388415,19.53876739562624
EWJ,Thematic/industry ETF,,channel,Donchian exit channel (Turtle),2020-2022,756,0.06461574157361394,0.46347787062482754,-0.18529073536674223,0.34872624066023217,21.666666666666668
EWJ,Thematic/industry ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.05884214002866184,0.4584573340079134,-0.17246677513517372,0.34117956912305764,23.0
EWJ,Thematic/industry ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.0700583806256474,0.5282898585927073,-0.14588921418385814,0.4802163135744615,22.333333333333332
EWJ,Thematic/industry ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.0700583806256474,0.5282898585927073,-0.14588921418385814,0.4802163135744615,22.333333333333332
EWJ,Thematic/industry ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.0700583806256474,0.5282898585927073,-0.14588921418385814,0.4802163135744615,22.333333333333332
EWJ,Thematic/industry ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.06477577345765129,0.46311715701834366,-0.22174157593008947,0.2921228154257988,20.0
EWJ,Thematic/industry ETF,,channel,Donchian exit channel (Turtle),2023-present,917,0.006416231125411231,0.11322553973273371,-0.15652067739184627,0.04099286581381404,23.908396946564885
EWJ,Thematic/industry ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,-0.00975790814825761,-0.01911021635395254,-0.15814120603970205,-0.061703767111829434,22.80916030534351
EWJ,Thematic/industry ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.014576549148809681,0.17863495336189847,-0.10921666013535336,0.1334645202549209,21.16030534351145
EWJ,Thematic/industry ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.014576549148809681,0.17863495336189847,-0.10921666013535336,0.1334645202549209,21.16030534351145
EWJ,Thematic/industry ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.014576549148809681,0.17863495336189847,-0.10921666013535336,0.1334645202549209,21.16030534351145
EWJ,Thematic/industry ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,-0.05220897517762346,-0.35313022072952166,-0.2128682555014283,-0.24526426006846827,21.984732824427482
EWZ,Thematic/industry ETF,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.2662239272787663,1.1118776734848632,-0.19004676793927278,1.400833753530789,15.78131212723658
EWZ,Thematic/industry ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.21536028024414922,0.9768912617048865,-0.18477447675804393,1.1655304564934927,15.78131212723658
EWZ,Thematic/industry ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.19631695096950175,0.9066081717357712,-0.18628402884232598,1.0538581980942006,15.78131212723658
EWZ,Thematic/industry ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.15749040021529304,0.7931799149375833,-0.1847744767580436,0.8523384992263937,14.779324055666004
EWZ,Thematic/industry ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.175919586231577,0.8866008677525097,-0.18477447675804348,0.9520773069861717,13.777335984095428
EWZ,Thematic/industry ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.14357347097947826,0.6801718981254601,-0.2636722787341117,0.5445148487689841,15.280318091451292
EWZ,Thematic/industry ETF,,channel,Donchian exit channel (Turtle),2020-2022,756,0.400043335739658,1.1210660905896823,-0.22582742546346957,1.7714559465868331,17.0
EWZ,Thematic/industry ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.3540870969414771,1.1778674105989821,-0.15096159745695736,2.3455441841256053,17.0
EWZ,Thematic/industry ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.34995936282216467,1.166107036866753,-0.15852630734907258,2.207579099483844,17.0
EWZ,Thematic/industry ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.3705670462861317,1.2192531999136849,-0.15852630734907258,2.337574453621433,16.333333333333332
EWZ,Thematic/industry ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.3705670462861317,1.2192531999136849,-0.15852630734907258,2.337574453621433,16.333333333333332
EWZ,Thematic/industry ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.28607344924001743,0.8471989179683015,-0.283998084775383,1.0073076706354405,13.666666666666666
EWZ,Thematic/industry ETF,,channel,Donchian exit channel (Turtle),2023-present,917,0.13218945544291327,0.7781954161758865,-0.17862773752606254,0.7400275974699969,21.435114503816795
EWZ,Thematic/industry ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.08716491537196136,0.5622559109346672,-0.18203004307546822,0.47884906194206345,21.984732824427482
EWZ,Thematic/industry ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.08178176066580645,0.531974722360077,-0.18203004307546844,0.4492761704830245,21.984732824427482
EWZ,Thematic/industry ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.08178176066580645,0.531974722360077,-0.18203004307546844,0.4492761704830245,21.984732824427482
EWZ,Thematic/industry ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.08178176066580645,0.531974722360077,-0.18203004307546844,0.4492761704830245,21.984732824427482
EWZ,Thematic/industry ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,0.05036512987186548,0.35258588858897544,-0.17751577699869248,0.2837219920584098,19.236641221374047
EXC,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.029310360143809167,0.3181872405318738,-0.13968131950987484,0.209837365845739,17.284294234592444
EXC,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.03867809916798448,0.39312099844264653,-0.0996715763046051,0.3880554577543833,16.282306163021868
EXC,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.0472297332714644,0.4638490165506717,-0.09808556029104909,0.4815156597089287,15.78131212723658
EXC,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.037764976431232666,0.39237804854232844,-0.09063960171231389,0.4166498497102518,15.280318091451292
EXC,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.044489442593081296,0.45413546789997655,-0.090639601712314,0.49083890212016573,14.779324055666004
EXC,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.0007354523915610311,0.0660254117481042,-0.12377462521317628,0.005941867246977044,14.278330019880716
EXC,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.07764802400549731,0.4137844031432966,-0.3981811978880102,0.19500675676639073,20.0
EXC,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.19147728840750222,0.9139508688452767,-0.19228631374353633,0.9957926005221924,18.666666666666668
EXC,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.1932261003053235,0.9203525916624611,-0.19228631374353633,1.004887433450103,18.666666666666668
EXC,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.1932261003053235,0.9203525916624611,-0.19228631374353633,1.004887433450103,18.666666666666668
EXC,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.1932261003053235,0.9203525916624611,-0.19228631374353633,1.004887433450103,18.666666666666668
EXC,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,-0.013362157838762156,0.0905752994206642,-0.4662834960386544,-0.028656724830025827,17.333333333333332
EXC,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,-0.021371942134942645,-0.10372490280972951,-0.2685285238728973,-0.07958909476990472,19.786259541984734
EXC,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,-0.039110982336591826,-0.25176256399947317,-0.2769159117491259,-0.14123775730166319,19.786259541984734
EXC,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,-0.058687967308179045,-0.4272537101969124,-0.28656984285188736,-0.20479463827780273,19.236641221374047
EXC,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,-0.05131126481052184,-0.36932488839464606,-0.2651753683318818,-0.1934993628303475,18.68702290076336
EXC,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,-0.05131126481052184,-0.36932488839464606,-0.2651753683318818,-0.1934993628303475,18.68702290076336
EXC,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,-0.09759390797321876,-0.7141805299790047,-0.33366025039854175,-0.2924948592367456,19.786259541984734
EXE,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.3508237847647331,0.8515580660182146,-0.5128710429834342,0.6840389793191438,18.28628230616302
EXE,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.18918302247220575,0.6002004128507493,-0.5110909183233876,0.3701553201000181,18.28628230616302
EXE,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.1261409278816592,0.491608936880533,-0.5264478199700162,0.23960765549156143,17.284294234592444
EXE,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.2170273038323225,0.6520017988845157,-0.5264478199700162,0.41224846148034816,15.78131212723658
EXE,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.2591507950147751,0.7302546823379795,-0.5264478199700164,0.49226302243883335,14.779324055666004
EXE,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,-0.06638773533588438,0.1542766420968061,-0.5758664221006395,-0.11528321983719052,17.785288270377734
EXE,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.5287940981608896,0.7133774891298028,-0.7128668584032516,0.741785218273906,15.666666666666666
EXE,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,-0.40351491929847016,-0.24913010178597028,-0.9586062495850157,-0.4209391702517622,15.0
EXE,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,-0.40351491929847016,-0.24913010178597028,-0.9586062495850157,-0.4209391702517622,15.0
EXE,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,-0.40351491929847016,-0.24913010178597028,-0.9586062495850157,-0.4209391702517622,15.0
EXE,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,-0.40351491929847016,-0.24913010178597028,-0.9586062495850157,-0.4209391702517622,15.0
