symbol,group,watchlist_section,period,bars,both_sharpe,both_cagr,both_max_drawdown,long_sharpe,long_cagr,long_max_drawdown,short_sharpe,short_cagr,short_max_drawdown,d_sharpe,d_cagr,d_ddred
ALB,Individual equity,,2016-2019,1006,0.635461011679599,0.1209945048573342,-0.3478238979432138,0.9935843508287515,0.14892801885891793,-0.22921155702629425,0.025696974123656117,-0.008156320781165571,-0.2084626393383079,-0.3581233391491525,-0.027933514001583726,-0.11861234091691952
ALB,Individual equity,,2020-2022,756,1.068846812497192,0.37866253975464326,-0.2520065075811049,1.7411433815137851,0.47381505525017076,-0.15211244276784908,-0.0955809535816205,-0.060626940596853696,-0.4815814647362896,-0.6722965690165932,-0.0951525154955275,-0.0998940648132558
ALB,Individual equity,,2023-present,917,1.2191919837582192,0.5096000793635085,-0.24671298171110012,0.6861132352017661,0.16312390034108493,-0.18707732284299383,0.9243046764323274,0.26235788031430407,-0.2978268941440443,0.5330787485564531,0.34647617902242356,-0.05963565886810629
ALGN,Individual equity,,2016-2019,1006,1.539112133987522,0.4610390409406224,-0.21620337053800665,1.874815088978403,0.4307283102321333,-0.15937187056870195,0.21248095294859498,0.02308949057411014,-0.25202805068247847,-0.335702954990881,0.03031073070848911,-0.0568314999693047
ALGN,Individual equity,,2020-2022,756,0.539749292567489,0.14650695767978195,-0.3565234404416239,0.05175264568744264,-0.009632046134033234,-0.29514013146022433,0.6097187269809472,0.164446962943416,-0.2737547142553346,0.4879966468800464,0.15613900381381518,-0.06138330898139954
ALGN,Individual equity,,2023-present,917,1.2055798973660201,0.40842376640913103,-0.19262021038664778,0.8040981355894611,0.17908755677345356,-0.1173326378972559,0.7847493133121995,0.16878566354789148,-0.20901679638079607,0.40148176177655903,0.22933620963567747,-0.07528757248939189
ALK,Individual equity,,2016-2019,1006,0.9979982769870591,0.19761469811568122,-0.19447353070023476,0.6095272067820879,0.0819777272803841,-0.22446493151245983,0.784976436879543,0.10868696848579673,-0.1553553972266548,0.3884710702049712,0.11563697083529711,0.029991400812225066
ALK,Individual equity,,2020-2022,756,0.21630055103261472,0.011659405261021272,-0.5836704343094932,-0.7481816894401233,-0.14886632698784663,-0.4439553014049207,0.5098129591820177,0.12394346194132533,-0.3934406380664268,0.964482240472738,0.1605257322488679,-0.1397151329045725
ALK,Individual equity,,2023-present,917,1.739312398578044,0.6159385441145644,-0.3939260525875218,1.048991724935933,0.2249567936031096,-0.24759958371665014,1.415860404342937,0.32401890811239253,-0.2533171617810025,0.690320673642111,0.3909817505114548,-0.14632646887087164
ALL,Individual equity,,2016-2019,1006,1.0903918515224595,0.1112228546838383,-0.10976677551845837,1.834968735893923,0.16372121273221496,-0.04148886504404192,-0.5444103904120275,-0.033887897266765,-0.15307876039755175,-0.7445768843714635,-0.05249835804837666,-0.06827791047441645
ALL,Individual equity,,2020-2022,756,0.7439039579658946,0.14202344422865854,-0.22443122208953448,0.8794888083297905,0.11986878945687685,-0.1569347878481947,-0.059410040623914424,-0.022762761386877273,-0.2652261685273444,-0.1355848503638959,0.02215465477178169,-0.06749643424133978
ALL,Individual equity,,2023-present,917,0.22745938947897876,0.023199681842228204,-0.19229003486682228,0.7800857196593175,0.0832814442356491,-0.08551236365041659,-0.08259633938461103,-0.012969799070442711,-0.1649623907263138,-0.5526263301803387,-0.06008176239342089,-0.10677767121640569
