symbol,group,watchlist_section,period,bars,both_sharpe,both_cagr,both_max_drawdown,long_sharpe,long_cagr,long_max_drawdown,short_sharpe,short_cagr,short_max_drawdown,d_sharpe,d_cagr,d_ddred
DLTR,Individual equity,,2020-2022,756,0.9663930050744761,0.22849085547160541,-0.17225115987643413,0.9046019690372142,0.13103950447759183,-0.12195844315677395,0.5326562390802492,0.08937556165173688,-0.16209822464916457,0.06179103603726188,0.09745135099401359,-0.05029271671966018
DLTR,Individual equity,,2023-present,917,1.183000547345566,0.2980156268494323,-0.21600327295545907,1.0681837477717768,0.18195331299136663,-0.16746328883451156,0.8263188292406459,0.1532504307635878,-0.14222806500987395,0.11481679957378921,0.11606231385806565,-0.04853998412094751
DOC,Individual equity,,2016-2019,1006,0.7529588423735671,0.10675488093205043,-0.1762218581738969,1.004104913849612,0.11231367196619502,-0.15974863583956256,-0.050829750804082925,-0.010865068368191455,-0.18103225105696608,-0.25114607147604495,-0.005558791034144583,-0.016473222334334348
DOC,Individual equity,,2020-2022,756,0.34916823095951616,0.05686519925179523,-0.3322837785951659,0.3252737499234462,0.03667476391719404,-0.11995533785439938,0.09676723005184,-0.00027979278728240686,-0.40445390072727483,0.023894481036069948,0.020190435334601187,-0.2123284407407665
DOC,Individual equity,,2023-present,917,0.7937302354841327,0.1302109803448841,-0.1254901903448239,0.8063282107887008,0.09643679330685506,-0.07879770441299416,0.3874879538789888,0.040799885924400536,-0.1695991876677182,-0.012597975304568076,0.033774187038029035,-0.04669248593182973
DOV,Individual equity,,2016-2019,1006,0.9570664052767573,0.1490963947480073,-0.224946372831067,1.161303543746747,0.1496070345645022,-0.12983078520782165,0.16717448930434847,0.011788938013576944,-0.14872719857621908,-0.2042371384699896,-0.0005106398164949066,-0.09511558762324535
DOV,Individual equity,,2020-2022,756,0.9244327214519631,0.22889178826171253,-0.21884216707094972,1.181910596572032,0.1725070065378076,-0.13281094505292823,0.1757974597443825,0.01502448397392242,-0.2800738975859107,-0.2574778751200689,0.05638478172390493,-0.08603122201802149
DOV,Individual equity,,2023-present,917,0.5702674521534841,0.08767665428127702,-0.19646793474126956,0.6159841721839001,0.07269022464775454,-0.11586050461811181,0.15365682436469855,0.011423036030783873,-0.19555531649586666,-0.04571672003041605,0.01498642963352248,-0.08060743012315774
DOW,Individual equity,,2016-2019,1006,0.028882404575993455,-0.00414891350519897,-0.21148706696842545,0.2809079950784837,0.020645760879798525,-0.12537449067904882,-0.26217587298518746,-0.0275163209563849,-0.14727590360746756,-0.25202559050249024,-0.024794674384997495,-0.08611257628937663
DOW,Individual equity,,2020-2022,756,1.062082203755719,0.3207284700804458,-0.3006583273420004,0.5919209327644558,0.09877699350079872,-0.1432341791688464,0.9428108194896503,0.22064668062739634,-0.28687569767645493,0.47016127099126315,0.2219514765796471,-0.15742414817315398
DOW,Individual equity,,2023-present,917,0.9748344365991382,0.2111275861503772,-0.29320452224437865,0.4143113661960767,0.048797476860782174,-0.22208353981822104,0.9476245105314176,0.16157225869847092,-0.15224255133026465,0.5605230704030615,0.16233010928959501,-0.07112098242615761
DPZ,Individual equity,,2016-2019,1006,1.4465612661127014,0.2985201108099296,-0.2131228782790413,2.0063857152437974,0.35909813996334017,-0.08968273915733527,0.0259776815314819,-0.003990697255734421,-0.18296078312766262,-0.559824449131096,-0.060578029153410595,-0.12344013912170604
DPZ,Individual equity,,2020-2022,756,0.9501904806135253,0.22921566831327822,-0.18534475597074762,0.7713139604784421,0.1479112342918043,-0.13025031261703746,0.4227992079965468,0.051592045751250426,-0.16212234454396546,0.17887652013508315,0.08130443402147391,-0.055094443353710165
DPZ,Individual equity,,2023-present,917,0.17447293580160275,0.015088322588731717,-0.26581877529440445,0.3568842727312651,0.04037445688636776,-0.19356941743712253,-0.006946759468804321,-0.013709357884542306,-0.17827636187463103,-0.18241133692966235,-0.025286134297636043,-0.07224935785728193
DRI,Individual equity,,2016-2019,1006,0.6348666957824002,0.08536954018290288,-0.18605084888536005,0.9803524517314841,0.10927803605432751,-0.09904995214581114,-0.19282860531837367,-0.0237316476852637,-0.17460979054547143,-0.34548575594908393,-0.02390849587142463,-0.08700089673954892
