symbol,group,watchlist_section,exit,exit_label,period,bars,cagr,sharpe,max_drawdown,calmar,turnover_per_year
MA,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,-0.02882527911824906,0.03984433637808243,-0.4337421186388045,-0.06645718245834709,15.666666666666666
MA,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,0.05428535561496983,0.4963150513613535,-0.20077569357154235,0.2703781252068062,19.51145038167939
MA,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.0667893521010745,0.5824980929577523,-0.167594769008232,0.3985169256553223,18.412213740458014
MA,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.07858721837766769,0.6700288820232884,-0.15937320169975533,0.4931018360647538,16.763358778625953
MA,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.07858721837766769,0.6700288820232884,-0.15937320169975533,0.4931018360647538,16.763358778625953
MA,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.07858721837766769,0.6700288820232884,-0.15937320169975533,0.4931018360647538,16.763358778625953
MA,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,0.0011810788791266624,0.07472637580888639,-0.276284399130997,0.0042748663436717165,17.862595419847327
MAA,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.08820495472403023,0.7688905691292788,-0.135930417486265,0.648897843140538,19.53876739562624
MAA,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.07058681380395937,0.614724365422015,-0.12006857964861473,0.5878874723973113,16.783300198807158
MAA,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.07494121747458227,0.646676495942203,-0.11202440595892427,0.668972237193213,16.282306163021868
MAA,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.0599305410565214,0.5426583317351155,-0.11202440595892404,0.5349775394345417,15.78131212723658
MAA,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.07804600683571405,0.6942498048753922,-0.11202440595892382,0.6966875313253731,14.278330019880716
MAA,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.012904347489424373,0.16369308687494893,-0.200633133981314,0.06431812748649095,16.282306163021868
MAA,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.11856062755821273,0.5765487100550941,-0.39996221248849173,0.2964295722352124,15.666666666666666
MAA,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.1334842536333427,0.6685640301980404,-0.2925141999865095,0.4563342690354823,17.666666666666668
MAA,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.19427911562317357,0.8810808745107427,-0.278887234906115,0.6966224742719973,16.666666666666668
MAA,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.19427911562317357,0.8810808745107427,-0.278887234906115,0.6966224742719973,16.666666666666668
MAA,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.19427911562317357,0.8810808745107427,-0.278887234906115,0.6966224742719973,16.666666666666668
MAA,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.06953796661614131,0.3988429584747138,-0.4066044559299419,0.17102116221796332,15.0
MAA,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,0.0506134193329657,0.4178069028779154,-0.14190327010415638,0.3566754965957844,20.061068702290076
MAA,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.03776018738571696,0.32795576571422935,-0.15694129265034973,0.24060071602597963,19.236641221374047
MAA,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.033808111935577534,0.301273910374498,-0.1646846396374131,0.20529001374999517,19.236641221374047
MAA,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.033808111935577534,0.301273910374498,-0.1646846396374131,0.20529001374999517,19.236641221374047
MAA,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.033808111935577534,0.301273910374498,-0.1646846396374131,0.20529001374999517,19.236641221374047
MAA,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,-0.03241798014917319,-0.13502068888933902,-0.2284577174978777,-0.14189925603837106,17.587786259541986
MAR,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.2761831321141621,1.6476022603177294,-0.10682158157362631,2.5854619267531076,15.78131212723658
MAR,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.20657151656324868,1.2635032552539405,-0.20020135368486147,1.0318187802486818,16.282306163021868
MAR,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.19839123647551737,1.2219616570050347,-0.2208342394969589,0.898371724092402,15.78131212723658
MAR,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.19594145191597012,1.2455273394610336,-0.15037486336381733,1.3030199830799438,14.779324055666004
MAR,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.21360432440678068,1.350202766910832,-0.0980941486822674,2.177543994990541,13.777335984095428
MAR,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.16232676536869017,0.9897877255461679,-0.18195499673470583,0.8921259008092313,15.280318091451292
MAR,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,-0.11259521640763204,-0.14489786200256058,-0.6209919824938168,-0.1813150887318471,22.666666666666668
MAR,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,-0.0069555787956121495,0.11887765767442461,-0.4732617646571824,-0.014697107003035786,22.666666666666668
MAR,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.021233008568465994,0.21456984862616102,-0.41931189776650735,0.05063774407920458,21.333333333333332
MAR,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.021233008568465994,0.21456984862616102,-0.41931189776650735,0.05063774407920458,21.333333333333332
